object_id,ddf,type,mjd_diff,detected_mean,flux_min,flux_max,flux_mean,flux_median,flux_std,flux_skew,flux_err_min,flux_err_max,flux_err_mean,flux_err_median,flux_err_std,flux_err_skew,flux_ratio_sq_sum,flux_ratio_sq_skew,flux_by_flux_ratio_sq_sum,flux_by_flux_ratio_sq_skew,flux_diff,flux_dif2,flux_w_mean,flux_dif3,hostgal_photoz,hostgal_photoz_err,distmod,mwebv
18556,1,1.0,0.1220614576526183,1.0997287242290468,1.3569378292277205,1.480463417601295,1.7740299261085601,0.0866444603535569,1.3888547110327096,0.32418350663824985,-0.1970048095601147,-1.6537300295409898,-0.7197750493793897,-0.6921096977019079,-1.3697054455299615,-0.1317728340356544,2.2147035682985354,-1.3769933870282165,2.3439302591502122,-0.7869703416961139,1.2429272350359712,-0.7919471569077947,1.6512511873154778,-0.19591314320472555,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.9534930016811655
21335,1,0.0,0.21106976491595733,0.34415365894707195,1.3276675761410626,-1.5835164077347863,-0.5828076905497379,-0.17560962789567194,-1.6429770070016638,0.06161599631380481,-1.11782459348065,-1.6157271438919867,-1.7152515837927318,-1.4090658642250444,-1.570388268188683,0.7839022315323447,0.09199186315540768,0.7846729676341788,-0.17769581547824748,1.476264377891599,-1.824239432648215,-0.228979478407936,-0.748396398138624,0.2652061446915445,-0.00803593607849246,1.097844783708499,-0.007971247426760896,-0.7168389528871792
23539,1,0.0,0.18559453885643473,1.1601138145703374,1.0804701616688086,1.4577064149288619,1.968220992539651,0.1664876095395084,1.4978664523487824,-0.3988185750446173,-1.0817457391714582,-1.5355771355048264,-0.6970769274278393,-0.733255693358136,-1.0206554294972265,-2.1053049187781276,2.3255605095114085,-1.700148581167756,2.4803557079391476,-0.9490019640138949,1.2244918171962982,-0.9741021203541819,1.7547811611111013,-0.8084733046644019,0.13237303822684274,0.9760471401708392,0.13219680460179373,-0.5149233167586907
24903,1,1.0,1.1400769252954006,5.19933758270342,-1.3276147611080478,0.21880127010352945,-2.1651127613865047,-2.1432507797772433,0.36463300038315366,0.833671365697812,0.6570473537371992,-1.052326028298297,-0.6721096788268975,-0.668157378171565,-1.0136561833077162,-0.06656782806395958,2.456880283486105,-2.1906943825030596,-2.496617639150164,-1.1142487169261337,0.7957950197767337,-1.0732291276434682,-1.6597257347124093,-1.191298594043444,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.9534930016811655
25925,1,0.0,1.0129469004073466,1.2471152539915291,0.7669478994554999,-1.803864103761513,-1.275421237585609,-1.4945448900671616,-1.2823995283720961,-0.9161120457335313,-0.7849501815206649,-1.2353376513253231,-1.2365938741788436,-0.821205329726442,-1.6262766927654104,0.492192751345222,0.5803007705043522,-1.155834311002794,-1.3089961369509346,-1.3258583742813377,-1.6901742698025242,-1.1811171773724594,-1.1361435857924485,-1.4673658163093357,1.672710966765928,0.6925584507723518,1.672717449059701,-0.2887499011570307
27941,1,0.0,-0.8516751900941525,0.2342191939146195,0.7215964239997966,0.11232887400987261,0.11702902587902755,-0.6392630924752463,-0.20465598790658354,0.8464537289635504,-0.8266333558109591,0.5235584066708121,-0.8669859517852584,-1.1093878279786482,-0.7649955213337004,2.1721815847928108,1.1112395458300806,-0.14666997379605065,1.063396618524835,0.16716796997898378,-0.2057352939088339,0.2230382619054072,0.36472814633802964,-0.46449449920506913,0.5212010122652578,0.33087257172641926,0.5212266637641054,-0.6241447422049652
29420,1,0.0,-0.22553944110145402,0.24972140621486738,0.97764133489995,-0.9695316238964539,-0.4197450333985365,-0.4104418740846324,-1.2884131181462073,0.696665379308169,-1.5050733721873897,0.15011066844192952,-1.3379396523513176,-1.5866980608807761,-0.8703662117871966,1.4523220169175173,0.5079407818723202,2.1793448692853366,0.355037433942134,1.893045076617981,-1.364484117627187,0.09725699267559659,-0.2963658611098861,-0.37982635556793887,1.0120614595991184,-0.3534865321372101,1.0122699283617882,-1.184446818906046
30673,1,1.0,1.310098389073789,0.195036200368671,-1.3739358023887362,-1.9890591992749445,-1.3241073567174064,0.7925958611047108,0.485799102825934,-2.068955409718727,0.0101535514745718,-1.132891739812551,-0.7436717948858772,-0.7080886777354284,-1.4743461143732675,0.9422527227054099,1.3078543737689672,-0.012477799077164538,-1.8395369996835171,-1.7107746811592215,0.6519716947104987,-1.6147500522630254,-1.6264940499206628,-1.1491594841201451,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.3428228539644613
32375,1,1.0,-0.5115356880994699,-2.5423491803818004,1.8001204120889502,-1.3639203491964504,-1.0231783710910785,-0.8771921970997818,-2.1730188623883913,1.4676412232579983,-1.7839507839499045,-1.746165670875596,-1.8062776215878846,-1.5680623581035165,-1.6923225239043238,0.2982525849570648,-1.2172596671135585,2.1759814131093003,-0.8494392810448629,1.824573217588802,-1.6487335398729002,2.012547012569751,-0.8302447860523592,0.9260098684385216,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.4865370019712372
34243,1,0.0,1.2101372641333108,5.19933758270342,-1.4282076567633024,-3.089995958718446,-2.2071872482184602,-2.196809190240295,0.8143726713672629,-1.2388380243873343,0.41148280468825726,-1.088396054627798,-0.6897524183150417,-0.6699964249687538,-1.6870477189522581,-0.049676168068705055,2.5286631500503924,-2.340761006475897,-2.5870636665322904,-1.136652226752779,0.5425619378017061,-1.0611215346468863,-1.694063533095374,-1.071555543259649,1.0349315445052485,1.0409921454266178,1.034965910027002,-0.5149233167586907
36153,1,0.0,-0.8516751900941525,0.27023024750793145,0.02644722995397234,0.2801190316996063,0.31714794049203565,-0.08163932279875685,0.06460348020510738,0.9763855693875606,-0.8299452024478826,0.5060091522169087,-0.8628500160935904,-1.1005764516452605,-0.795401657707452,2.2102064351838564,1.1797081049473377,0.25136700289987807,1.161047815746594,0.29024021833491,0.13771234293133197,0.20865643955584068,0.5206208817427551,-0.3132917276303706,0.15444870672845534,0.22906445623598432,0.15460644646094404,-0.7168389528871792
37872,1,0.0,-0.5397212097703907,0.5131937514391673,1.4115842200732052,0.14217126197163352,0.3424052404102372,-0.5216384409592454,-0.039910799633925964,0.7389409730821991,-0.956491198117107,0.5000381714734686,-0.8919014675472228,-1.1900865866660015,-0.7628968120199541,1.7175922393359935,0.7953251847738735,-0.19895505345595219,0.789885783203469,0.08452037631617114,-0.3076780539457553,-0.2437677252609531,0.332216663747413,-0.549076988888071,0.10785071324354134,0.14224449534329844,0.10802241267723578,-0.8056920745819014
39398,1,0.0,0.023839063182251347,-0.4995626006924953,1.379522518226369,-2.012763031404079,-0.774999425756936,-0.07227215584500155,-2.5593193419942013,-0.7443419621552604,-1.9908059911127722,-1.9395807629919586,-2.0906160505017284,-2.119169372859791,-1.8113362973928209,0.3442655673071359,-0.6245077547887783,-0.7369416645596921,-0.8856871100693038,0.023849044582399656,-2.3721993546834974,-0.045229194439204,-0.9900964809209739,1.3043144478792115,1.0105196215560803,1.2518809008408116,1.010658109037212,-1.3100166880582473
42333,1,0.0,0.11345146814963565,0.8759597113401549,1.2385272646341483,0.6781766082084596,0.6921430080088979,0.08876952999053217,0.39429636652445227,0.9140500951805469,-1.1744657178817466,-1.1964306054998366,-1.0062835331019941,-0.8459039681178812,-1.1285486413525783,0.5440202150291367,1.2746875878653006,-0.03584650548755365,1.2867255122818921,0.5963209391217487,0.4324222067436034,-0.07381311213393511,0.6708868484050893,-0.10489625579035744,-0.02044658719774002,-0.3588334068058776,-0.020271820641960984,-0.3428228539644613
43509,1,1.0,1.1400769252954006,2.452825994886113,-1.6529913654127217,2.053414634124926,2.0971785295694634,-1.8131878671110417,1.9323565403482585,-0.529295020733633,1.0889184311151558,-0.9882619877589873,-0.6320620035021852,-0.46166122531753295,-0.6436264170729681,1.021774491915031,2.8278366047235206,-2.495657664034233,2.7041485279535316,-0.9637338389403032,1.9475148974799534,-0.0783805217056015,1.6440266297827106,1.738834147831089,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.7219140740079046
45127,1,0.0,0.33527673242248895,-0.6580429849889554,1.0358023780523347,-1.9795326040971502,-0.7025014632061649,-0.005047615958831019,-1.9866273926186861,-0.6059356593342152,-1.0086059550444533,-1.4047623216610168,-1.5588366385707575,-1.2803395073461865,-1.4402605939048483,0.7243617971786376,-0.5554753683502885,-0.3934354201388329,-0.8333670938604177,-0.14474337621070865,-2.133628392321884,-0.16114089310219457,-0.9697518506909688,1.2768854978446718,-0.24658422125636933,-0.25490199055947255,-0.24635048136152235,-0.2887499011570307
47725,1,0.0,-0.8029597875993875,-0.17527842859302045,1.2603979881717962,0.4250740265071007,0.04904707650964127,-0.4141361327204977,-0.07732002452866406,1.235910004705153,-1.2414099243446,-1.2697033260324568,-1.0482008002693906,-0.90589102795637,-1.3011044456748833,0.6879681412929254,1.1828852588983254,0.5563098665318846,1.203453803908337,0.8511199809085779,0.09700113162605571,0.5248747595442362,0.6457347785299647,-0.812251671260712,0.2767224851169143,1.4082911401398825,0.2766721491681231,-0.4183712879116543
48981,1,1.0,1.0233161625612315,0.31501172334262695,-0.2752389115553056,-1.171883066870532,-1.2320446754711791,-1.1691552851960116,-1.2205776158327992,-1.6386634638165012,-0.7587176678022155,0.12716965098547428,-1.2201262085316902,-1.446268944839157,-0.9943574830712557,1.644548171186918,0.6852295129137796,-0.22035133380101607,-1.4373003124804091,-1.767017665044648,-0.9617878021771891,-1.3811630238449961,-1.2587271829291806,-1.3929518075949363,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.4865370019712372
51318,1,0.0,0.20219599211497563,0.5446401790392107,1.7917689137776143,-0.012007171574307456,0.31353043674431086,-0.2709649766105047,-0.21909027034981662,0.6834109912440596,-1.0624874721303368,-1.461279809372025,-1.571163045044795,-1.3211004880179469,-1.453012756376384,0.7297091188675084,0.982498877984496,-0.07862163196188536,0.8900047088224329,-0.034606315238695416,-0.5341094970172491,-0.38569765254490335,0.18008669219949344,-0.45707586380858983,0.307111166190688,0.26008942517254646,0.307111166190688,-0.4183712879116543
53249,1,0.0,-1.4390013150939502,-0.5071161673967263,0.9174508885278982,-0.051369896391380815,-0.5504461090538451,-0.8177427400072564,-1.094556386501177,1.5379618124758179,-1.334698497054501,-1.3972931880795434,-1.1496526120880777,-0.965790985125894,-1.2940528092661139,0.6839382946101574,0.8316894056246659,1.6712497684676084,0.8230275546313093,1.7949630079719534,-0.49651025095543033,1.0259019427144354,0.34492302008449605,-0.8750180535052332,0.6476050374951078,1.0960754138937319,0.647639190180588,-0.6241447422049652
55018,1,1.0,0.6447174920990777,-0.17527842859302045,0.9244218007902562,0.6112973748971249,-0.13563045722143396,-0.581991517261825,-0.17211476937145148,1.5976943513403952,-0.7066616270457633,-1.038915042501667,-0.7284452889941103,-0.7186578815027228,-1.0306010824319138,0.24506516578145376,0.9302955428671618,1.5358258992943719,1.0281720111847217,1.7986615019701064,0.3622684626584658,0.9555434691464831,0.6583064821729313,-0.25016629633017395,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.7168389528871792
56334,1,0.0,0.19058741753346198,0.026348991391809306,1.7716772055606538,-0.6983179775491234,-0.5517346834260448,-0.4401812244666244,-1.3279370878786916,1.3263775756015204,-1.6049408672081258,0.10797340491846459,-1.4180173397171256,-1.7506991630808484,-0.9185010195943668,1.3896497636052945,0.12931193294354215,1.0933219554398939,0.05567861828394047,1.2735261206054371,-1.2812230901926638,0.5341094441742984,-0.37168633074072027,0.1270025537089697,-0.058940850018274656,-0.3641905599849687,-0.05881097680928564,-1.4865370019712372
57561,1,1.0,1.0704507075113217,0.3548222977134122,-0.9569342575284442,1.6676657754640596,1.052979127567974,-0.07500321135091398,1.2055817949999295,2.0759311790491606,-0.25625793523353513,1.3777466405457157,-0.6580379719307174,-0.658372953179809,-0.6270022214490105,1.2584886220988145,1.2175875270879948,0.7283067898114163,1.804142403146039,1.6746339477920544,1.451830774585558,1.2678452906881073,1.8791421163720419,-0.06276885503814342,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.5149233167586907
59463,1,0.0,-0.0037492783902874265,0.6082196494473731,2.2612391344049008,-0.21878854905064027,-0.06830067181970718,-0.42523210721496363,-0.9543092251348295,0.868941631563286,-1.8743814064737323,-1.8108657893508537,-1.8983292865691648,-1.8973751785727981,-1.7365263436134097,0.321888143782567,0.8229960074214357,-0.31475821910170476,0.6433623724728678,0.5431334597758319,-0.8672736746535171,-0.01774157572159404,-0.13108059531355354,0.07126325675371405,-0.21835831693101146,-0.043924024540264145,-0.21840915171100211,-0.9534930016811655
60554,1,0.0,-0.32557680957065854,-0.17527842859302045,0.7852733751096238,-1.4573045417790351,-0.6793994450199837,-0.19456353566534879,-1.575066617435069,-0.20011857748542639,-1.2871507800391337,-1.3808586100973304,-1.1738527902353242,-0.967958497283172,-1.2441277690565902,0.6524798149824549,-0.19120806185071684,0.29138756895672147,-0.3996770156853013,0.6671277357492633,-1.5132752276525436,0.5423710772573733,-0.792372276999367,0.9655670884567129,0.2477540136530355,0.5901104473924836,0.24768797947768204,-0.6241447422049652
62253,1,0.0,-0.037701071526560624,0.35873212204393745,1.9714832216529687,-1.2365894741005388,-0.32915905549330465,-0.07402837584292564,-1.300443199711844,0.3308230904032754,-1.8512744764367384,-1.7860678162557684,-1.926511272670433,-1.9228867493389323,-1.738799185139382,0.32823047765513647,0.515957683674718,-0.1292604955934259,0.25791878854394407,0.10928853763876191,-1.5735484731824867,-0.4775752345886725,-0.5046702948203654,-0.2668681576068589,1.3056233832164987,0.3914036748223274,1.305632980821522,-1.0272467187906675
64854,1,0.0,-1.1380588715061535,0.15066959162212112,1.1395237142139978,0.9859237385541155,0.5231516284341667,-0.7461916050721258,0.5359824507916837,1.3728723854799014,-1.4046194027362284,0.16039052083857927,-1.269146636460905,-1.5241557555046201,-0.8834707204679041,1.5590839649442536,1.4650411812492379,-0.2267579761052964,1.5013439305634577,-0.09534641397781037,0.788581214617821,0.664124393081833,0.860294635827302,0.2726950898459243,-0.4651251424770386,-0.3762827437846238,-0.4649919743182763,-1.3100166880582473
66548,1,0.0,0.1550226066372826,0.42660141122947615,2.0553230873838078,-0.31981084017190603,-0.07203468417191224,-0.12495357109709979,-0.9351303223499009,1.008228119403609,-1.2523661668094401,-1.3393201853974226,-1.1340662941905215,-0.940072516847734,-1.248395681675452,0.642896144373143,0.7818606079969295,0.9618202227475486,0.7220175042719572,1.0062958484139974,-0.9865093758423222,-0.11078016944272784,0.1206191607095269,-0.905349237693317,0.6679353609124745,3.119434050343363,0.6680786559573206,-0.5149233167586907
67898,1,0.0,-0.4702532309864531,0.5879638515001886,0.9091729231472251,0.5935183394457249,0.7055191014567384,-0.10003850701755124,0.3561665507640638,0.6036172539044937,-1.1864994623211866,-1.2381343629315555,-1.0006193720154801,-0.8262597692658173,-1.3339768771855205,0.696864898602537,1.475004228293809,-0.42450112587231875,1.411775687704306,0.24430449076457209,0.3332586182675108,-0.22339375706270861,0.6081246378390701,-0.14570010918334822,0.5326301571369823,-0.45424895715848407,0.5328005339812896,-0.3428228539644613
69767,1,0.0,-0.6616331271334902,0.43072729929545744,0.7592679451523876,0.8155194147712307,0.7553989812661498,-0.5342558415788979,0.6385152850494321,1.039980735437541,-1.506082745531005,0.12791580786040518,-1.2590814470528802,-1.480046907633958,-0.9107605321333356,1.4752405057234135,1.6372308745523736,-0.6576882970090209,1.600982141821361,-0.4993575258504884,0.638882381921246,0.08776482631532267,0.8310856170441029,-0.07168242024479018,1.961236694020359,2.2954049826363954,1.9612635332051058,-1.1473154975252742
70977,1,0.0,-0.03147610711944387,-0.1701847241123691,2.3895420997587764,-1.6783559385668263,-0.6837792202469462,-0.32763161297422166,-1.8417542193836285,0.19940601717400785,-1.9266068114874524,-1.852344152447464,-1.9658526250700428,-1.977520200363027,-1.7533452426938683,0.32836363069875646,-0.27104518960663876,-0.04989238496648138,-0.5083382929954137,0.8014167251414317,-2.1149534108452657,-0.19653431024928256,-0.849117617252464,0.4771662944665681,0.4180057219862346,-0.370901751289097,0.4180810771427349,-1.0272467187906675
72256,1,1.0,0.9295455935324863,-0.26268576068373695,1.2920129177746484,0.03725151908880939,-0.42028186917506094,-0.66131193767011,-0.9816918555442791,1.4323433319708478,-0.7060049187898825,0.6349730235955405,-0.7039732994172511,-0.721700428177286,-0.6710741513140611,1.2745318681197175,0.6981522570153217,1.896385560010867,0.7065340802776996,2.0028907686930846,-0.44176993242466445,0.8127235394545915,0.27789463054501923,-0.5796261405914769,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.7219140740079046
73339,1,0.0,0.1523905895074676,-0.4033555430561561,1.1497339207903376,-1.2546354781869442,-0.5989678688992675,-0.15790517436274504,-1.4680304052195292,0.9249787745160494,-1.2734128001272063,-1.3473588124608518,-1.1503197254432624,-0.9608370359331931,-1.2115610129860332,0.6221152034418429,-0.191308157439344,0.27834209137777816,-0.2678618674930603,0.4660638641993569,-1.5304018788715823,0.29484590846035724,-0.6270666292697912,0.3839160900088966,-0.03561313130185637,1.0540526559642591,-0.03545023689208377,-0.6241447422049652
75754,1,1.0,1.102440367015165,0.9609819245540078,-1.1997773277707027,-1.4587694926394543,-1.4478817940203856,-1.4058991128949763,0.23272238467643358,-1.6703418694331922,1.0432459149042803,0.8243534171058706,-0.6563088895786252,-0.6517948179654395,-0.8273902671081619,3.488769839081265,0.6114026585641522,-0.24523521899305872,-1.5213885544224262,-1.70173379892465,0.15012109741173987,-1.2322165976051396,-1.4559901068039878,-1.2421681902398727,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.8864494629456836
77157,1,1.0,0.6748019252309815,1.4208110791658615,2.603511775927296,1.3722620528579443,1.7863524339024344,1.6848576124577752,1.2521213237862012,-0.008126898452605303,-0.034454178637447944,-1.6360680754666483,-0.7052400121310646,-0.6946329405831743,-1.0648314494333206,-0.019032026213352756,2.1823929574883065,-1.4553233581541432,2.182384222091708,-0.8177245374170444,1.1550364673914175,-0.9095727866695472,1.3680644262789108,0.29001447994443913,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.0272467187906675
77906,1,0.0,0.316777205942845,1.0707445970692107,1.8616936558887032,1.4248512819844996,1.2796172046094394,0.08554601322362321,1.0741483201592006,1.359110762738442,-1.4058281089995919,0.16231558478580055,-1.2259546713326854,-1.4483443538271639,-0.8462607449548722,1.3292053729101658,1.8175284745550429,-0.5866194362990961,1.928003180392252,0.5055525862906226,1.195690312852003,0.33979935581801524,1.34036532036034,0.5296258440670009,-0.4567718354676005,0.2992297324571835,-0.45679195140190004,-1.3100166880582473
79155,1,0.0,0.5879879869085822,0.729120887930387,0.805708514406692,0.478351166485201,0.8925651507852916,-0.25081953282543235,0.5377343671139938,0.22416441442764065,-1.6171896598380786,0.11258651327094737,-1.266515534981343,-1.4979062281250821,-0.9607329369675554,1.5898798398256218,1.709072292521327,-0.855184368043784,1.59821486395599,-0.6672285673778245,0.2190604645230207,-0.6807724516902168,0.664616371428171,-0.5909770147684233,0.6341900395341241,-0.08415533089046505,0.634221495795541,-1.4865370019712372
80832,1,0.0,-0.5149233167586907,0.6636150060783036,1.0923089263360295,-0.003602338364090157,0.5029521083609418,-0.2847447774928343,-0.049730339056838324,0.29494564597972955,-0.9853777698644716,0.47851264977811786,-0.8935906904897668,-1.2120816402785717,-0.795576074484997,1.7740390704349596,1.0113958804801315,-0.2588408475311491,0.9522956205975484,-0.18031485146319517,-0.47413785915894485,-0.6201634324140641,0.2844723461925524,-0.655710873520756,0.49911459609930653,-0.14731564676985845,0.4992808993946496,-0.8056920745819014
82702,1,0.0,-0.9126678137890558,-0.8698463380137418,1.0042427766173352,-2.0010204203304323,-0.8504190923890548,-0.4066030865533911,-2.08566493958521,-0.7348911159032698,-1.061901617473744,-1.4886249245252439,-1.6082248496057996,-1.3143351154871057,-1.474665324682649,0.7405850394188486,-0.607696293937755,0.2111103713643828,-0.7838086506082469,0.669657647261412,-2.120164372958365,0.48042772293524577,-0.9309511167754955,1.0070223134695044,0.28874990115703086,0.09423192523971015,0.28874990115703086,-0.3789773215364034
84306,1,1.0,1.097844783708499,1.5312121315446119,-1.1851921398868392,0.24488404682323012,-1.483226609985936,-1.5636537418176668,0.8301360429050862,-1.0065749668748385,0.6348523311229352,0.6653227564778268,-0.689026612970624,-0.6864019308032355,-0.8236728465809977,3.0980124488990204,1.5736740297244922,-1.5890616187163653,-1.7200310546149105,-1.1457904000413068,0.5754433550101308,-1.2763410771925234,-1.3257108133126474,-1.691664676690386,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.20337896614335013
86834,1,0.0,-0.7449004087181438,0.2992297324571835,1.456277232117051,0.566837898743789,0.7203197148850732,-0.33733635770242243,0.5297135213140955,0.6840790206716888,-0.879520126174496,0.5951388822200935,-0.8034113817677667,-1.0211129660330538,-0.7118602199068225,2.3784468018335616,1.444557801343839,-0.694722320646247,1.4800054429525422,-0.5847662516403939,0.27507607805481427,-0.32921789980983857,0.828936958773528,-0.9402326926759663,0.761352674464305,1.1514043225083865,0.761337842602771,-0.20337896614335013
88511,1,1.0,1.0189170683664062,0.33883406866792753,1.5745868533674092,1.244191370115157,-1.0917594368073134,-1.3527760826814401,0.3689770214593302,5.19933758270342,-1.7443016041857096,-1.6803098857585497,-1.5573532743902017,-1.3689950982986485,-1.3990051583076546,0.13892518460439052,0.6593129479101411,3.4966019286857875,1.1851650749232125,2.91505541955199,1.0473242073802742,-2.826250583477805,1.5790073829559823,-1.008965030687699,-5.199337582605575,-5.199337582605575,-5.199337582605575,-2.483412964546469
89999,1,0.0,0.2861349357549178,0.8995338605921871,1.3072206832459152,0.060003005959864304,0.4127661192013865,0.06461219217330305,-0.2564202407844247,0.5457431169659517,-0.8265271169557421,0.6735609854658228,-0.7917275647076141,-1.0273790458677436,-0.6733418515006929,2.298180215710235,0.9457819542451082,-0.028311316507384054,0.867275434724014,0.5003889420618227,-0.40853487713450476,-0.4466174080958943,0.19522032594052863,-0.2999386902975894,0.35515633795943563,0.526416867571128,0.3549404470356297,0.01881964145130391
